run_label,pair_seed,pair_role,pair_role_label,task_key,task_name,mem_distribution_family,checkpoint,checkpoint_name,hidden_tau_syn_ms,hidden_tau_mem_geom_mean_ms,final_test_acc,final_test_loss,subset_size,W_bits,M_bits,samples,lag,stride,optimiser,indices,error,data_kind
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,16,4.844126633817385,1.45741873639534,128000,1,1,"Adam(distr,ridge=0.01)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,32,5.001904893580133,2.3058842611939907,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,2,0.025577152347160112,0.0002934449387810463,128000,1,1,Adam(data),"0,31",,recurrent_spike_trains
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,4,0.48603105452288775,0.10625578235912947,128000,1,1,Adam(data),"0,10,20,31",,recurrent_spike_trains
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,8,3.5195300154841025,0.9605151860272185,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,16,2.7257791748875855,1.5699842035093345,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,221,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_hom_geommean_lognormal.pt,2class_seed221_hom_geommean_lognormal.pt,10.0,24.33367347696807,0.8091872791519434,0.5027197897434235,32,3.767581280754135,2.683809508002645,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,2,3.0272785204621577,-0.0027835223129168973,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,4,3.1200648804291515,0.06996801979842449,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,8,3.960701287338586,0.5364833261008508,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,16,3.6461532740777507,0.6447652070867314,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,231,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_het_lognormal.pt,2class_seed231_het_lognormal.pt,10.0,25.226300525605808,0.7623674911660777,0.4905383102595806,32,4.118701060755645,1.7990882041000633,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,2,2.8596091944829882,-0.0028251097515981094,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,4,2.989170260718675,-0.0026821573979116664,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,8,3.597914204302543,0.5125469731309096,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,16,3.378385917712806,1.1288829178876982,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,231,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed231_hom_geommean_lognormal.pt,2class_seed231_hom_geommean_lognormal.pt,10.0,25.226300525605808,0.7336572438162544,0.6157112345099449,32,3.7923192652542412,1.9100618733685395,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,2,0.28610982202741586,-0.000590111283091499,128000,1,1,Adam(data),"0,31",,recurrent_spike_trains
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,4,3.1217176337039434,0.48430915566246036,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,8,3.482029542428769,0.8558291670859322,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,16,2.890354189012431,1.3556687020714877,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,241,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_het_lognormal.pt,2class_seed241_het_lognormal.pt,10.0,29.445742434574456,0.8272968197879859,0.4105219691991806,32,4.2602056341631505,2.2470212902510713,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,2,2.841956207267826,0.4853662706836199,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,4,2.8949406223456404,0.4699341187849235,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,8,3.0350590155871915,0.7751971893366587,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,16,3.451667037314845,0.9607854248547971,128000,1,1,"Adam(distr,ridge=0.01)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_2,241,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed241_hom_geommean_lognormal.pt,2class_seed241_hom_geommean_lognormal.pt,10.0,29.445742434574456,0.758833922261484,0.5483159460127354,32,2.8782686241709996,1.9795031986564995,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,2,3.167973399549401,-0.0027906841187070874,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,4,3.4712648043459637,0.4855210030247594,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,8,3.005363803158615,0.8107704564538678,128000,1,1,"Adam(distr,ridge=0.05)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,16,3.7836128155369626,1.441933395874734,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_1,340,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_het_lognormal.pt,2class_seed340_het_lognormal.pt,10.0,23.273864306191314,0.7915194346289752,0.514167420566082,32,5.741694457641936,2.362879004183201,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,2,2.841956207267826,0.4853662706836199,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,4,2.94223929098593,0.7623121767027299,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,8,3.200250415532729,0.7718219205642778,128000,1,1,"Adam(distr,ridge=0.01)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,16,2.7786507693464335,1.2653895569710922,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_1,340,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed340_hom_geommean_lognormal.pt,2class_seed340_hom_geommean_lognormal.pt,10.0,23.273864306191314,0.7530918727915195,0.6212775409221649,32,3.202410517627566,2.2351041982240147,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,2,3.0943293965540413,-0.002787203208679756,128000,1,1,"Adam(distr,ridge=0.01)","0,31",,recurrent_spike_trains
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,4,3.143099892720415,0.48056457228559024,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,8,2.595218889450386,0.5226186822718275,128000,1,1,"Adam(distr,ridge=0.05)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,16,2.6070258423974195,1.1121701538443802,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_1,440,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_het_lognormal.pt,2class_seed440_het_lognormal.pt,10.0,28.874490745931293,0.8105123674911661,0.48421265184879303,32,3.8444919222199827,2.03819097704661,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,2,0.15527777175510613,-3.629286933173881e-05,128000,1,1,Adam(data),"0,31",,recurrent_spike_trains
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,4,3.3181837347435814,0.012666561771211615,128000,1,1,"Adam(distr,ridge=0.01)","0,10,20,31",,recurrent_spike_trains
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,8,2.161116104546364,0.5798213062060191,128000,1,1,"Adam(distr,ridge=0.05)","0,4,8,13,17,22,26,31",,recurrent_spike_trains
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,16,2.7806347612067865,1.1091272547816895,128000,1,1,"Adam(distr,ridge=0.05)","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,31",,recurrent_spike_trains
seeded_run_1,440,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed440_hom_geommean_lognormal.pt,2class_seed440_hom_geommean_lognormal.pt,10.0,28.874490745931293,0.8484982332155477,0.3829735927283764,32,3.4893601309391453,2.3038693156601857,128000,1,1,"Adam(distr,ridge=0.05)","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",,recurrent_spike_trains
