run_label,pair_seed,pair_role,pair_role_label,task_key,task_name,mem_distribution_family,checkpoint,checkpoint_name,hidden_tau_syn_ms,hidden_tau_mem_geom_mean_ms,final_test_acc,final_test_loss,label,subset_size,sampled_subsets,sampled_pairs_mean,subset_pair_M_mean,subset_pair_M_std,subset_pair_W_mean,subset_pair_W_std,subset_pair_TDMI_mean,valid_pair_count,error_pair_count,delay_steps,delay_ms
seeded_run_1,210,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_het_lognormal.pt,2class_seed210_het_lognormal.pt,10.0,22.405558223987068,0.8012367491166078,0.4784894175827503,seeded_runs_discrete_observed_full,8,6,4.0,0.00804694160390504,0.007718313749960925,0.28727763309877347,0.13605318361839078,0.29532457470267853,4,0,4,16.0
seeded_run_1,210,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_het_lognormal.pt,2class_seed210_het_lognormal.pt,10.0,22.405558223987068,0.8012367491166078,0.4784894175827503,seeded_runs_discrete_observed_full,16,6,4.0,0.007927237495765455,0.01105011548532594,0.19518173409856931,0.1416053248564444,0.20310897159433475,4,0,4,16.0
seeded_run_1,210,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_het_lognormal.pt,2class_seed210_het_lognormal.pt,10.0,22.405558223987068,0.8012367491166078,0.4784894175827503,seeded_runs_discrete_observed_full,32,1,4.0,0.023564300568660657,,0.29826945549858375,,0.3218337560672444,4,0,4,16.0
seeded_run_1,210,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_hom_geommean_lognormal.pt,2class_seed210_hom_geommean_lognormal.pt,10.0,22.405558223987068,0.730565371024735,0.6773801892995834,seeded_runs_discrete_observed_full,2,6,1.0,0.006313735662708005,0.009718796766441468,0.11531634076982587,0.1009269012331146,0.12163007643253387,1,0,4,16.0
seeded_run_1,210,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_hom_geommean_lognormal.pt,2class_seed210_hom_geommean_lognormal.pt,10.0,22.405558223987068,0.730565371024735,0.6773801892995834,seeded_runs_discrete_observed_full,4,6,4.0,0.00019988836550248004,0.00033363408772483046,0.030826781746168774,0.028718054347520703,0.03102667011167125,4,0,4,16.0
seeded_run_1,210,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_hom_geommean_lognormal.pt,2class_seed210_hom_geommean_lognormal.pt,10.0,22.405558223987068,0.730565371024735,0.6773801892995834,seeded_runs_discrete_observed_full,8,6,4.0,0.0030969019485347932,0.004886023142542986,0.0532976378734125,0.026299308417789442,0.05639453982194729,4,0,4,16.0
seeded_run_1,210,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_hom_geommean_lognormal.pt,2class_seed210_hom_geommean_lognormal.pt,10.0,22.405558223987068,0.730565371024735,0.6773801892995834,seeded_runs_discrete_observed_full,16,6,4.0,0.0018932509253627502,0.003715831865602855,0.06543771527215032,0.04575893122368009,0.06733096619751308,4,0,4,16.0
seeded_run_1,210,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_1\2class_lognormal\2class_seed210_hom_geommean_lognormal.pt,2class_seed210_hom_geommean_lognormal.pt,10.0,22.405558223987068,0.730565371024735,0.6773801892995834,seeded_runs_discrete_observed_full,32,1,4.0,0.00014304877948638842,,0.017349422584496527,,0.017492471363982916,4,0,4,16.0
seeded_run_2,211,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_het_lognormal.pt,2class_seed211_het_lognormal.pt,10.0,28.072028411277493,0.5061837455830389,0.5821014121174812,seeded_runs_discrete_observed_full,2,6,1.0,0.010647920330046357,0.021577318948946198,0.19825871381903196,0.2005515361939932,0.2089066341490783,1,0,4,16.0
seeded_run_2,211,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_het_lognormal.pt,2class_seed211_het_lognormal.pt,10.0,28.072028411277493,0.5061837455830389,0.5821014121174812,seeded_runs_discrete_observed_full,4,6,4.0,0.0004734281196233601,0.0008466229144930679,0.10207806032001472,0.14366329724744292,0.10255148843963807,4,0,4,16.0
seeded_run_2,211,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_het_lognormal.pt,2class_seed211_het_lognormal.pt,10.0,28.072028411277493,0.5061837455830389,0.5821014121174812,seeded_runs_discrete_observed_full,8,6,4.0,0.0016430676517788605,0.001970333748124845,0.06438882308643461,0.038868657359684804,0.06603189073821347,4,0,4,16.0
seeded_run_2,211,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_het_lognormal.pt,2class_seed211_het_lognormal.pt,10.0,28.072028411277493,0.5061837455830389,0.5821014121174812,seeded_runs_discrete_observed_full,16,6,4.0,0.004052417013508401,0.004147353501988993,0.12563951380238003,0.13952982596378236,0.12969193081588845,4,0,4,16.0
seeded_run_2,211,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_het_lognormal.pt,2class_seed211_het_lognormal.pt,10.0,28.072028411277493,0.5061837455830389,0.5821014121174812,seeded_runs_discrete_observed_full,32,1,4.0,-4.914346633699829e-05,,0.03956168031044657,,0.039512536844109575,4,0,4,16.0
seeded_run_2,211,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_hom_geommean_lognormal.pt,2class_seed211_hom_geommean_lognormal.pt,10.0,28.072028411277493,0.758833922261484,0.5041078701615334,seeded_runs_discrete_observed_full,2,6,1.0,0.0012206737569279886,0.0022586492980965285,0.1118018091190896,0.13111404144482028,0.11302248287601759,1,0,4,16.0
seeded_run_2,211,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_hom_geommean_lognormal.pt,2class_seed211_hom_geommean_lognormal.pt,10.0,28.072028411277493,0.758833922261484,0.5041078701615334,seeded_runs_discrete_observed_full,4,6,4.0,0.0020590248687766912,0.003317254107528177,0.06644816463182475,0.07500516756510889,0.06850718950060146,4,0,4,16.0
seeded_run_2,211,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_hom_geommean_lognormal.pt,2class_seed211_hom_geommean_lognormal.pt,10.0,28.072028411277493,0.758833922261484,0.5041078701615334,seeded_runs_discrete_observed_full,8,6,4.0,0.003054508745729167,0.004962933005353865,0.08083056490395876,0.08822004510477362,0.08388507364968793,4,0,4,16.0
seeded_run_2,211,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_hom_geommean_lognormal.pt,2class_seed211_hom_geommean_lognormal.pt,10.0,28.072028411277493,0.758833922261484,0.5041078701615334,seeded_runs_discrete_observed_full,16,6,4.0,0.0010946286009613773,0.0015954995706949702,0.08488317130387966,0.05135242011994937,0.08597779990484104,4,0,4,16.0
seeded_run_2,211,homogeneous_anchor,Homogeneous anchor,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed211_hom_geommean_lognormal.pt,2class_seed211_hom_geommean_lognormal.pt,10.0,28.072028411277493,0.758833922261484,0.5041078701615334,seeded_runs_discrete_observed_full,32,1,4.0,0.009449898052228622,,0.08416379461001827,,0.0936136926622469,4,0,4,16.0
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,seeded_runs_discrete_observed_full,2,6,1.0,0.005484921975204375,0.013435260118229164,0.08336626867005958,0.13965334734439802,0.08885119064526396,1,0,4,16.0
seeded_run_2,221,heterogeneous_sampled,Heterogeneous sampled,2class,binary_parity,lognormal,C:\Users\Priya\Desktop\research project (SNN Info Theory)\Project Files\Checkpoints\SeededRuns\seeded_run_2\2class_lognormal\2class_seed221_het_lognormal.pt,2class_seed221_het_lognormal.pt,10.0,24.33367347696807,0.8228798586572438,0.44622377306222916,seeded_runs_discrete_observed_full,4,6,4.0,0.00021592851890237888,0.0005274830500207832,0.06028957777995353,0.07516735403875734,0.060505506298855906,4,0,4,16.0
